11/17/1999,1014191
11/24/1999,1031654.6
12/1/1999,1036280.7
12/8/1999,1042591.1
12/15/1999,1068323.5
12/22/1999,1088042.4
12/29/1999,1116856
1/5/2000,1096083.1
1/12/2000,1115645
1/19/2000,1093868.5
1/26/2000,1097673.5
2/2/2000,1100172.6
2/9/2000,1094105.4
2/16/2000,1085419.4
2/23/2000,1116062.9
3/1/2000,1102908.7
3/8/2000,1124187.5
3/15/2000,1119705
3/22/2000,1114820.8
3/29/2000,1106426.3
4/5/2000,1108299
4/12/2000,1120560.6
4/19/2000,1118532.5
4/26/2000,1146001.4
5/3/2000,1152244.5
5/10/2000,1164103
5/17/2000,1152037.9
5/24/2000,1145051.1
5/31/2000,1139111.1
6/7/2000,1127110
6/14/2000,1132168.8
6/21/2000,1164446.6
6/28/2000,1169801
7/5/2000,1160488.1
7/12/2000,1158450.2
7/19/2000,1174370.3
7/26/2000,1167140.6
8/2/2000,1144124
8/9/2000,1158747.9
8/16/2000,1159415.6
8/23/2000,1163039.4
8/30/2000,1152453.7
9/6/2000,1144681.9
9/13/2000,1143727.6
9/20/2000,1189193.6
9/27/2000,1159108.1
10/4/2000,1133478.8
10/11/2000,1141221.7
10/18/2000,1155928.5
10/25/2000,1148718.9
11/1/2000,1143891.8
11/8/2000,1145954.6
11/15/2000,1126775.8
11/22/2000,1132798
11/29/2000,1145655.2
12/6/2000,1174693.1
12/13/2000,1153040.9
12/20/2000,1178768.1
12/27/2000,1170380.6
1/3/2001,1185700
1/10/2001,1183398.5
1/17/2001,1187210.3
1/24/2001,1231126.1
1/31/2001,1226876.4
2/7/2001,1196253.1
2/14/2001,1203007.3
2/21/2001,1185110.9
2/28/2001,1191388.2
3/7/2001,1179866.3
3/14/2001,1176940.9
3/21/2001,1200892.1
3/28/2001,1192879.9
4/4/2001,1213275.3
4/11/2001,1210068.8
4/18/2001,1221204.3
4/25/2001,1211251.3
5/2/2001,1198190.1
5/9/2001,1200878.4
5/16/2001,1177689.9
5/23/2001,1176532.3
5/30/2001,1179118.1
6/6/2001,1168242.5
6/13/2001,1151981.9
6/20/2001,1157277.5
6/27/2001,1149595.4
7/4/2001,1161203.5
7/11/2001,1164549
7/18/2001,1165518.8
7/25/2001,1170427.3
8/1/2001,1161512.2
8/8/2001,1157704.3
8/15/2001,1147472.9
8/22/2001,1157931.8
8/29/2001,1184540.6
9/5/2001,1169043.1
9/12/2001,1297816
9/19/2001,1212415.6
9/26/2001,1175292.6
10/3/2001,1178043.6
10/10/2001,1183033.8
10/17/2001,1184908.4
10/24/2001,1179624
10/31/2001,1189694.4
11/7/2001,1180979.4
